sample_accession	run_accession	assembly_accession	assembly_seqkit_sum	asm_pipe_filter	asm_fasta_on_osf	dataset	scientific_name	sylph_species_pre_202505	in_hq_pre_202505	sylph_species	sylph_filter	hq_filter	osf_tarball_filename	osf_tarball_url	aws_url	comments
SAMD00248604	DRR245149	ERZ25512115	seqkit.v0.1_DLS_k0_7f97e4e2fd70a4328d9d080171eecb01	PASS	1	r0.2	Pseudomonas paralcaligenes	Pseudomonas_E sp002483005	T	Pseudomonas_E sp002483005	PASS	PASS	atb.assembly.r0.2.batch.133.tar.xz	https://osf.io/download/3abx7/	https://allthebacteria-assemblies.s3.eu-west-2.amazonaws.com/SAMD00248604.fa.gz	None
SAMD00265704	DRR260918	ERZ25426115	seqkit.v0.1_DLS_k0_fc78699b68587b871f666cb312ec8589	PASS	1	r0.2	Mycobacterium heckeshornense	Mycobacterium heckeshornense	T	Mycobacterium heckeshornense	PASS	PASS	atb.assembly.r0.2.batch.122.tar.xz	https://osf.io/download/667170ad65e1de5eb9893b76/	https://allthebacteria-assemblies.s3.eu-west-2.amazonaws.com/SAMD00265704.fa.gz	None
SAMD00282078	NA	NA	NA	NOT_PROCESSED	0	not_processed	unknown	NA	NA	NA	NA	NA	NA	NA	NA	None
SAMD00284623	NA	NA	NA	NOT_PROCESSED	0	not_processed	unknown	NA	NA	NA	NA	NA	NA	NA	NA	None
SAMD00284626	DRR289434	ERZ25430502	seqkit.v0.1_DLS_k0_666c63bb4d80bdce428da58e6fedd8b7	PASS	1	r0.2	Shewanella schlegeliana	Shewanella schlegeliana	T	Shewanella schlegeliana	PASS	PASS	atb.assembly.r0.2.batch.137.tar.xz	https://osf.io/download/66717c8677ff4c5f82e044c8/	https://allthebacteria-assemblies.s3.eu-west-2.amazonaws.com/SAMD00284626.fa.gz	None
SAMD00284627	DRR289435	ERZ25430511	seqkit.v0.1_DLS_k0_684da5e469fc39572db67328eebceb3e	PASS	1	r0.2	Shewanella sairae	Shewanella sairae	T	unknown	SYLPH_RESULTS_FAIL	SYLPH_RESULTS_FAIL	atb.assembly.r0.2.batch.137.tar.xz	https://osf.io/download/66717c8677ff4c5f82e044c8/	https://allthebacteria-assemblies.s3.eu-west-2.amazonaws.com/SAMD00284627.fa.gz	None
SAMD00284631	DRR289439	ERZ25430543	seqkit.v0.1_DLS_k0_a4545ee97edf4c55dc94f2d1384b9c29	PASS	1	r0.2	Shewanella algidipiscicola	Shewanella algidipiscicola	T	Shewanella algidipiscicola	PASS	PASS	atb.assembly.r0.2.batch.137.tar.xz	https://osf.io/download/66717c8677ff4c5f82e044c8/	https://allthebacteria-assemblies.s3.eu-west-2.amazonaws.com/SAMD00284631.fa.gz	None
SAMD00284633	DRR289441	ERZ25430558	seqkit.v0.1_DLS_k0_630b928dda85ab716e8c13524837ec0a	PASS	1	r0.2	Shewanella baltica	Shewanella hafniensis	T	Shewanella hafniensis	PASS	PASS	atb.assembly.r0.2.batch.137.tar.xz	https://osf.io/download/66717c8677ff4c5f82e044c8/	https://allthebacteria-assemblies.s3.eu-west-2.amazonaws.com/SAMD00284633.fa.gz	None
SAMD00284635	DRR289443	ERZ25430575	seqkit.v0.1_DLS_k0_ff4d6a7ba0dc1bd9f0fe61deda9249c7	PASS	1	r0.2	Shewanella colwelliana	Shewanella colwelliana	T	Shewanella colwelliana	PASS	PASS	atb.assembly.r0.2.batch.137.tar.xz	https://osf.io/download/66717c8677ff4c5f82e044c8/	https://allthebacteria-assemblies.s3.eu-west-2.amazonaws.com/SAMD00284635.fa.gz	None
SAMD00294600	DRR286062	ERZ25434139	seqkit.v0.1_DLS_k0_ab0e1ef77462165d73782e21d349987b	PASS	1	r0.2	Citrobacter amalonaticus	Citrobacter_A amalonaticus	T	Citrobacter_A amalonaticus	PASS	PASS	atb.assembly.r0.2.batch.105.tar.xz	https://osf.io/download/66715d450f8c8017d43c9e7b/	https://allthebacteria-assemblies.s3.eu-west-2.amazonaws.com/SAMD00294600.fa.gz	None
SAMD00294601	DRR286063	ERZ25434146	seqkit.v0.1_DLS_k0_93e7329bc42beb6754b47f36c3ffef6a	PASS	1	r0.2	Staphylococcus auricularis	Staphylococcus auricularis	T	Staphylococcus auricularis	PASS	PASS	atb.assembly.r0.2.batch.139.tar.xz	https://osf.io/download/66717c86d835c439ef4ce01f/	https://allthebacteria-assemblies.s3.eu-west-2.amazonaws.com/SAMD00294601.fa.gz	None
SAMD00294602	DRR286064	ERZ25434151	seqkit.v0.1_DLS_k0_d5233e92d86037a5b79c505e2b58b25d	PASS	1	r0.2	Enterobacter kobei	Enterobacter_D kobei_A	T	Enterobacter_D kobei_A	PASS	PASS	atb.assembly.r0.2.batch.110.tar.xz	https://osf.io/download/667169f40f8c8017e73c90ad/	https://allthebacteria-assemblies.s3.eu-west-2.amazonaws.com/SAMD00294602.fa.gz	None
SAMD00294603	DRR286065	ERZ25434160	seqkit.v0.1_DLS_k0_5e27c9ab85b60e9b6f610178a2c7524e	PASS	1	r0.2	Klebsiella variicola	Klebsiella variicola	T	Klebsiella variicola	PASS	PASS	atb.assembly.r0.2.batch.291.tar.xz	https://osf.io/download/jau4b/	https://allthebacteria-assemblies.s3.eu-west-2.amazonaws.com/SAMD00294603.fa.gz	None
SAMD00294604	DRR286066	ERZ25434166	seqkit.v0.1_DLS_k0_aa62e8a59fb739b405982c57568a5163	PASS	1	r0.2	Acinetobacter bouvetii	Acinetobacter bouvetii	T	Acinetobacter bouvetii	PASS	PASS	atb.assembly.r0.2.batch.92.tar.xz	https://osf.io/download/6671559e0f8c8017cf3c92ba/	https://allthebacteria-assemblies.s3.eu-west-2.amazonaws.com/SAMD00294604.fa.gz	None
SAMD00317521	DRR307689	ERZ25434275	seqkit.v0.1_DLS_k0_6994b285e242f59db0ed127618d67018	PASS	1	r0.2	Acinetobacter seohaensis	Acinetobacter towneri	T	Acinetobacter towneri	PASS	PASS	atb.assembly.r0.2.batch.93.tar.xz	https://osf.io/download/667155860f8c8017d33c9426/	https://allthebacteria-assemblies.s3.eu-west-2.amazonaws.com/SAMD00317521.fa.gz	None
SAMD00324205	NA	NA	NA	NOT_PROCESSED	0	not_processed	unknown	NA	NA	NA	NA	NA	NA	NA	NA	None
SAMD00334509	NA	NA	NA	NOT_PROCESSED	0	not_processed	unknown	NA	NA	NA	NA	NA	NA	NA	NA	None
SAMD00394449	DRR311298	ERZ25436789	seqkit.v0.1_DLS_k0_84fc52cafbfc7ea098abf97f12f6ed14	PASS	1	r0.2	Segatella bryantii	Prevotella bryantii	T	Prevotella bryantii	PASS	PASS	atb.assembly.r0.2.batch.129.tar.xz	https://osf.io/download/rnqba/	https://allthebacteria-assemblies.s3.eu-west-2.amazonaws.com/SAMD00394449.fa.gz	None
SAMD00394450	DRR311299	ERZ25436796	seqkit.v0.1_DLS_k0_ffad778175acde7591106fb541ee39b8	PASS	1	r0.2	Hallella multisaccharivorax DSM 17128	Prevotella multisaccharivorax	T	Prevotella multisaccharivorax	PASS	PASS	atb.assembly.r0.2.batch.129.tar.xz	https://osf.io/download/rnqba/	https://allthebacteria-assemblies.s3.eu-west-2.amazonaws.com/SAMD00394450.fa.gz	None
SAMD00394453	DRR311302	ERZ25436816	seqkit.v0.1_DLS_k0_b620a18f0063314c374c9f54df5897bb	PASS	1	r0.2	Prevotella lacticifex	Prevotella lacticifex	T	Prevotella lacticifex	PASS	PASS	atb.assembly.r0.2.batch.129.tar.xz	https://osf.io/download/rnqba/	https://allthebacteria-assemblies.s3.eu-west-2.amazonaws.com/SAMD00394453.fa.gz	None
SAMD00412744	NA	NA	NA	NOT_PROCESSED	0	not_processed	unknown	NA	NA	NA	NA	NA	NA	NA	NA	None
SAMD00436749	DRR337681	ERZ25441068	seqkit.v0.1_DLS_k0_9cc3aa7f530a206a3d75505a4fe7dd16	PASS	1	r0.2	Mycolicibacterium fortuitum subsp. fortuitum	Mycobacterium fortuitum	T	Mycobacterium fortuitum	PASS	PASS	atb.assembly.r0.2.batch.122.tar.xz	https://osf.io/download/667170ad65e1de5eb9893b76/	https://allthebacteria-assemblies.s3.eu-west-2.amazonaws.com/SAMD00436749.fa.gz	None
SAMD00445401	NA	NA	NA	NOT_PROCESSED	0	not_processed	unknown	NA	NA	NA	NA	NA	NA	NA	NA	None
SAMD00467119	DRR374958	ERZ25442328	seqkit.v0.1_DLS_k0_111343f0a31033bd9f5c25ee06560f52	PASS	1	r0.2	Acinetobacter baumannii	Acinetobacter baumannii	T	unknown	SYLPH_RESULTS_FAIL	SYLPH_RESULTS_FAIL	atb.assembly.r0.2.batch.2.tar.xz	https://osf.io/download/dtrgb/	https://allthebacteria-assemblies.s3.eu-west-2.amazonaws.com/SAMD00467119.fa.gz	None
SAMD00467631	DRR361296	ERZ25443422	seqkit.v0.1_DLS_k0_02914076fb9e3177fbec36d38741f8fc	PASS	1	r0.2	Mycobacterium montefiorense	Mycobacterium montefiorense	T	unknown	SYLPH_RESULTS_FAIL	SYLPH_RESULTS_FAIL	atb.assembly.r0.2.batch.123.tar.xz	https://osf.io/download/6671706e6b6c8e343604cae2/	https://allthebacteria-assemblies.s3.eu-west-2.amazonaws.com/SAMD00467631.fa.gz	None
SAMD00494762	NA	NA	NA	NOT_PROCESSED	0	not_processed	unknown	NA	NA	NA	NA	NA	NA	NA	NA	None
SAMD00495185	DRR379835	ERZ25445935	seqkit.v0.1_DLS_k0_d756508f709d048e2e371f098d7939f4	PASS	1	r0.2	Pectobacterium carotovorum subsp. carotovorum	Pectobacterium versatile_A	T	Pectobacterium versatile_A	PASS	PASS	atb.assembly.r0.2.batch.128.tar.xz	https://osf.io/download/66717182d835c439cd4ce963/	https://allthebacteria-assemblies.s3.eu-west-2.amazonaws.com/SAMD00495185.fa.gz	None
SAMD00505124	DRR414030	ERZ25088859	seqkit.v0.1_DLS_k0_1c8f2939831065bea3320ad79ff51565	PASS	1	r0.2	Alicyclobacillus hesperidum	Alicyclobacillus tengchongensis	T	Alicyclobacillus tengchongensis	PASS	PASS	atb.assembly.r0.2.batch.95.tar.xz	https://osf.io/download/667155b86b6c8e341c04cdf0/	https://allthebacteria-assemblies.s3.eu-west-2.amazonaws.com/SAMD00505124.fa.gz	None
SAMD00513442	DRR408736	ERZ25089005	seqkit.v0.1_DLS_k0_6fcda705b39a5bc0fc0aaa46432ad939	PASS	1	r0.2	Aureispira anguillae	unknown	F	unknown	NO_SYLPH_RESULTS	NO_SYLPH_RESULTS	atb.assembly.r0.2.batch.638.tar.xz	https://osf.io/download/kxpg2/	https://allthebacteria-assemblies.s3.eu-west-2.amazonaws.com/SAMD00513442.fa.gz	None
SAMD00520464	NA	NA	NA	NOT_PROCESSED	0	not_processed	unknown	NA	NA	NA	NA	NA	NA	NA	NA	None
SAMD00521460	NA	NA	NA	NOT_PROCESSED	0	not_processed	unknown	NA	NA	NA	NA	NA	NA	NA	NA	None
SAMD00532366	DRR403231	ERZ25092187	seqkit.v0.1_DLS_k0_7eb7c09439d202ae19374485de05cba2	PASS	1	r0.2	Helicobacter suis HS1	Helicobacter_E suis	T	Helicobacter_E suis	PASS	PASS	atb.assembly.r0.2.batch.114.tar.xz	https://osf.io/download/66716a00d835c439cd4ce3a3/	https://allthebacteria-assemblies.s3.eu-west-2.amazonaws.com/SAMD00532366.fa.gz	None
SAMD00576508	DRR439495	ERZ25086417	seqkit.v0.1_DLS_k0_4d119ed9d13790a60ac34c0cd7247641	PASS	1	r0.2	Pseudomonas putida	Pseudomonas_E putida	T	Pseudomonas_E putida	PASS	PASS	atb.assembly.r0.2.batch.133.tar.xz	https://osf.io/download/3abx7/	https://allthebacteria-assemblies.s3.eu-west-2.amazonaws.com/SAMD00576508.fa.gz	None
SAMD00576510	DRR439497	ERZ25086435	seqkit.v0.1_DLS_k0_7d79d3912eb4d18a922a4361167b13b2	PASS	1	r0.2	Pseudomonas putida	Pseudomonas_E putida	T	Pseudomonas_E putida	PASS	PASS	atb.assembly.r0.2.batch.133.tar.xz	https://osf.io/download/3abx7/	https://allthebacteria-assemblies.s3.eu-west-2.amazonaws.com/SAMD00576510.fa.gz	None
SAMD00576511	DRR439498	ERZ25086446	seqkit.v0.1_DLS_k0_8f9675a1dd758450315ee612b99b8d91	PASS	1	r0.2	Pseudomonas putida	unknown	F	unknown	NO_SYLPH_RESULTS	NO_SYLPH_RESULTS	atb.assembly.r0.2.batch.638.tar.xz	https://osf.io/download/kxpg2/	https://allthebacteria-assemblies.s3.eu-west-2.amazonaws.com/SAMD00576511.fa.gz	None
SAMD00576513	DRR439500	ERZ25086466	seqkit.v0.1_DLS_k0_3b528b8ac12897673d57d1bf4158d808	PASS	1	r0.2	Pseudomonas putida	Pseudomonas_E putida_H	T	Pseudomonas_E putida_H	PASS	PASS	atb.assembly.r0.2.batch.133.tar.xz	https://osf.io/download/3abx7/	https://allthebacteria-assemblies.s3.eu-west-2.amazonaws.com/SAMD00576513.fa.gz	None
SAMD00576514	DRR439501	ERZ25086476	seqkit.v0.1_DLS_k0_9a4845a06c6656e8f58e68c15900bbd8	PASS	1	r0.2	Pseudomonas putida	Pseudomonas_E putida	T	Pseudomonas_E putida	PASS	PASS	atb.assembly.r0.2.batch.133.tar.xz	https://osf.io/download/3abx7/	https://allthebacteria-assemblies.s3.eu-west-2.amazonaws.com/SAMD00576514.fa.gz	None
SAMD00576515	DRR439502	ERZ25086485	seqkit.v0.1_DLS_k0_b65765c43edd5cb054001c29b050d3c2	PASS	1	r0.2	Pseudomonas putida	Pseudomonas_E asiatica	T	Pseudomonas_E asiatica	PASS	PASS	atb.assembly.r0.2.batch.131.tar.xz	https://osf.io/download/3e5yj/	https://allthebacteria-assemblies.s3.eu-west-2.amazonaws.com/SAMD00576515.fa.gz	None
SAMD00576520	DRR439507	ERZ25086536	seqkit.v0.1_DLS_k0_74221dc153323d5220fecad4da7f187b	PASS	1	r0.2	Pseudomonas putida	Pseudomonas_E kermanshahensis	T	Pseudomonas_E kermanshahensis	PASS	PASS	atb.assembly.r0.2.batch.132.tar.xz	https://osf.io/download/6ye9w/	https://allthebacteria-assemblies.s3.eu-west-2.amazonaws.com/SAMD00576520.fa.gz	None
SAMD00576607	DRR439623	ERZ25086546	seqkit.v0.1_DLS_k0_25548bbe12d4d259c3b6ffe289c7d39e	PASS	1	r0.2	Alicyclobacillus hesperidum	Alicyclobacillus hesperidum	T	Alicyclobacillus hesperidum	PASS	PASS	atb.assembly.r0.2.batch.95.tar.xz	https://osf.io/download/667155b86b6c8e341c04cdf0/	https://allthebacteria-assemblies.s3.eu-west-2.amazonaws.com/SAMD00576607.fa.gz	None
SAMD00578001	DRR451306	ERZ25086636	seqkit.v0.1_DLS_k0_114afd2ba042d82b3178df6e03394458	PASS	1	r0.2	Neptuniibacter halophilus	unknown	F	unknown	NO_SYLPH_RESULTS	NO_SYLPH_RESULTS	atb.assembly.r0.2.batch.638.tar.xz	https://osf.io/download/kxpg2/	https://allthebacteria-assemblies.s3.eu-west-2.amazonaws.com/SAMD00578001.fa.gz	None
SAMD00582803	DRR451310	ERZ25086990	seqkit.v0.1_DLS_k0_d09ce935af72965f9febf504607d80c2	PASS	1	r0.2	Thalassotalea sediminis	unknown	F	unknown	NO_SYLPH_RESULTS	NO_SYLPH_RESULTS	atb.assembly.r0.2.batch.638.tar.xz	https://osf.io/download/kxpg2/	https://allthebacteria-assemblies.s3.eu-west-2.amazonaws.com/SAMD00582803.fa.gz	None
SAMD00582804	DRR451311	ERZ25086996	seqkit.v0.1_DLS_k0_8845f11779f148bbac088c844acd4376	PASS	1	r0.2	Thalassotalea piscium	Thalassotalea_B piscium	T	Thalassotalea_B piscium	PASS	PASS	atb.assembly.r0.2.batch.146.tar.xz	https://osf.io/download/667180950f8c8017fa3c9543/	https://allthebacteria-assemblies.s3.eu-west-2.amazonaws.com/SAMD00582804.fa.gz	None
SAMD00582805	DRR451312	ERZ25087008	seqkit.v0.1_DLS_k0_43c2415e72787738e2f2cd8b33fc695d	PASS	1	r0.2	Thalassotalea agarivorans	Thalassotalea_D agarivorans	T	Thalassotalea_D agarivorans	PASS	PASS	atb.assembly.r0.2.batch.146.tar.xz	https://osf.io/download/667180950f8c8017fa3c9543/	https://allthebacteria-assemblies.s3.eu-west-2.amazonaws.com/SAMD00582805.fa.gz	None
SAMD00582806	NA	NA	NA	NOT_PROCESSED	0	not_processed	unknown	NA	NA	NA	NA	NA	NA	NA	NA	None
SAMD00582807	DRR451314	ERZ25087017	seqkit.v0.1_DLS_k0_ddb07ef72d8de19b8a2cf7f946518cd8	PASS	1	r0.2	Thalassotalea insulae	unknown	F	unknown	NO_SYLPH_RESULTS	NO_SYLPH_RESULTS	atb.assembly.r0.2.batch.638.tar.xz	https://osf.io/download/kxpg2/	https://allthebacteria-assemblies.s3.eu-west-2.amazonaws.com/SAMD00582807.fa.gz	None
SAMD00582808	NA	NA	NA	NOT_PROCESSED	0	not_processed	unknown	NA	NA	NA	NA	NA	NA	NA	NA	None
SAMD00582809	DRR451316	ERZ25087027	seqkit.v0.1_DLS_k0_8550c0732410ed10f9f57a29b5ddc8e4	PASS	1	r0.2	Thalassotalea loyana	unknown	F	unknown	NO_SYLPH_RESULTS	NO_SYLPH_RESULTS	atb.assembly.r0.2.batch.638.tar.xz	https://osf.io/download/kxpg2/	https://allthebacteria-assemblies.s3.eu-west-2.amazonaws.com/SAMD00582809.fa.gz	None
SAMD00589203	NA	NA	NA	NOT_PROCESSED	0	not_processed	unknown	NA	NA	NA	NA	NA	NA	NA	NA	None
SAMD00589204	NA	NA	NA	NOT_PROCESSED	0	not_processed	unknown	NA	NA	NA	NA	NA	NA	NA	NA	None
SAMD00592142	NA	NA	NA	NOT_PROCESSED	0	not_processed	unknown	NA	NA	NA	NA	NA	NA	NA	NA	None
SAMD00769372	DRR546325	ERZ26292937	seqkit.v0.1_DLS_k0_0cfcf7557ad9908e93ef9e9b84e945c6	PASS	1	Incr_release.202408	Halioxenophilus aromaticivorans	unknown	F	unknown	NO_SYLPH_RESULTS	NO_SYLPH_RESULTS	atb.assembly.incr_release.202408.batch.212.tar.xz	https://osf.io/download/66d9bbfc2c67a257b5459a23/	https://allthebacteria-assemblies.s3.eu-west-2.amazonaws.com/SAMD00769372.fa.gz	None
SAMD00769373	DRR546327	ERZ26292944	seqkit.v0.1_DLS_k0_9238ffab1b630a0e228600f7b4af2bc4	PASS	1	Incr_release.202408	Simiduia litorea	unknown	F	unknown	NO_SYLPH_RESULTS	NO_SYLPH_RESULTS	atb.assembly.incr_release.202408.batch.212.tar.xz	https://osf.io/download/66d9bbfc2c67a257b5459a23/	https://allthebacteria-assemblies.s3.eu-west-2.amazonaws.com/SAMD00769373.fa.gz	None
SAMD00769374	DRR546329	ERZ26292954	seqkit.v0.1_DLS_k0_a0432e211966168eed7b8d5cfec0ba26	PASS	1	Incr_release.202408	Maricurvus nonylphenolicus	unknown	F	unknown	NO_SYLPH_RESULTS	NO_SYLPH_RESULTS	atb.assembly.incr_release.202408.batch.212.tar.xz	https://osf.io/download/66d9bbfc2c67a257b5459a23/	https://allthebacteria-assemblies.s3.eu-west-2.amazonaws.com/SAMD00769374.fa.gz	None
SAMD00769375	DRR546331	ERZ26292963	seqkit.v0.1_DLS_k0_3e178b5e7ab1ee22cf736797881269f8	PASS	1	Incr_release.202408	Gilvimarinus japonicus	unknown	F	unknown	NO_SYLPH_RESULTS	NO_SYLPH_RESULTS	atb.assembly.incr_release.202408.batch.212.tar.xz	https://osf.io/download/66d9bbfc2c67a257b5459a23/	https://allthebacteria-assemblies.s3.eu-west-2.amazonaws.com/SAMD00769375.fa.gz	None
SAMD00770387	DRR546152	ERZ26292974	seqkit.v0.1_DLS_k0_0acc52385ff5667ba34a5ffa324e1d41	PASS	1	Incr_release.202408	Clostridioides difficile	Clostridioides difficile	T	Clostridioides difficile	PASS	PASS	atb.assembly.incr_release.202408.batch.29.tar.xz	https://osf.io/download/nmqvh/	https://allthebacteria-assemblies.s3.eu-west-2.amazonaws.com/SAMD00770387.fa.gz	None
SAMEA10017782	ERR7059665	ERZ25089368	seqkit.v0.1_DLS_k0_6008ded0638516ca5392da51f6bc3e09	PASS	1	r0.2	Neobacillus rhizosphaerae	Neobacillus sp937468385	T	Neobacillus sp937468385	PASS	PASS	atb.assembly.r0.2.batch.124.tar.xz	https://osf.io/download/66716fea0f8c8017ed3c9433/	https://allthebacteria-assemblies.s3.eu-west-2.amazonaws.com/SAMEA10017782.fa.gz	None
SAMEA101153668	NA	NA	NA	NOT_PROCESSED	0	not_processed	unknown	NA	NA	NA	NA	NA	NA	NA	NA	None
SAMEA101154418	NA	NA	NA	NOT_PROCESSED	0	not_processed	unknown	NA	NA	NA	NA	NA	NA	NA	NA	None
SAMEA101155168	NA	NA	NA	NOT_PROCESSED	0	not_processed	unknown	NA	NA	NA	NA	NA	NA	NA	NA	None
SAMEA101155918	NA	NA	NA	NOT_PROCESSED	0	not_processed	unknown	NA	NA	NA	NA	NA	NA	NA	NA	None
SAMEA101156668	NA	NA	NA	NOT_PROCESSED	0	not_processed	unknown	NA	NA	NA	NA	NA	NA	NA	NA	None
SAMEA101158168	NA	NA	NA	NOT_PROCESSED	0	not_processed	unknown	NA	NA	NA	NA	NA	NA	NA	NA	None
SAMEA101158918	NA	NA	NA	NOT_PROCESSED	0	not_processed	unknown	NA	NA	NA	NA	NA	NA	NA	NA	None
SAMEA101163418	NA	NA	NA	NOT_PROCESSED	0	not_processed	unknown	NA	NA	NA	NA	NA	NA	NA	NA	None
SAMEA101167168	NA	NA	NA	NOT_PROCESSED	0	not_processed	unknown	NA	NA	NA	NA	NA	NA	NA	NA	None
SAMEA101170168	NA	NA	NA	NOT_PROCESSED	0	not_processed	unknown	NA	NA	NA	NA	NA	NA	NA	NA	None
SAMEA101173918	NA	NA	NA	NOT_PROCESSED	0	not_processed	unknown	NA	NA	NA	NA	NA	NA	NA	NA	None
SAMEA102060418	ERR1873052	ERZ2889565	seqkit.v0.1_DLS_k0_e9973c02a6450e941255df6ea56cd7dd	PASS	1	661k	Marinovum algicola	Marinovum algicola	T	Marinovum algicola	PASS	PASS	atb.assembly.r0.2.batch.120.tar.xz	https://osf.io/download/6671706965e1de5eb5893baa/	https://allthebacteria-assemblies.s3.eu-west-2.amazonaws.com/SAMEA102060418.fa.gz	None
SAMEA102065668	ERR1865081	ERZ2889606	seqkit.v0.1_DLS_k0_ffdb1b7814f0c3031cef7073d769bc8f	PASS	1	661k	Roseisalinus antarcticus	Oceanicola antarcticus_A	T	Oceanicola antarcticus_A	PASS	PASS	atb.assembly.r0.2.batch.125.tar.xz	https://osf.io/download/6671714977ff4c5f6ce045de/	https://allthebacteria-assemblies.s3.eu-west-2.amazonaws.com/SAMEA102065668.fa.gz	None
SAMEA102066418	ERR1873175	ERZ2889613	seqkit.v0.1_DLS_k0_74be2a8bfd6d00f3f25487fbdc222b3d	PASS	1	661k	Palleronia marisminoris	Palleronia marisminoris	T	Palleronia marisminoris	PASS	PASS	atb.assembly.r0.2.batch.126.tar.xz	https://osf.io/download/6671719165e1de5eba893c31/	https://allthebacteria-assemblies.s3.eu-west-2.amazonaws.com/SAMEA102066418.fa.gz	None
SAMEA102067168	ERR1873177	ERZ2889620	seqkit.v0.1_DLS_k0_230160885b5db541b7903fc8340b3ac1	PASS	1	661k	Roseovarius albus	Roseovarius albus	T	Roseovarius albus	PASS	PASS	atb.assembly.r0.2.batch.136.tar.xz	https://osf.io/download/66717ce2d835c439e94cdf1e/	https://allthebacteria-assemblies.s3.eu-west-2.amazonaws.com/SAMEA102067168.fa.gz	None
SAMEA102067918	ERR1873179	ERZ2889629	seqkit.v0.1_DLS_k0_ebaf6a8c173e9efccb3be76e2f66b0a0	PASS	1	661k	Pseudoruegeria aquimaris	Pseudoruegeria aquimaris	T	Pseudoruegeria aquimaris	PASS	PASS	atb.assembly.r0.2.batch.134.tar.xz	https://osf.io/download/66717c396b6c8e345004ca6e/	https://allthebacteria-assemblies.s3.eu-west-2.amazonaws.com/SAMEA102067918.fa.gz	None
SAMEA102070168	ERR1873180	ERZ2889646	seqkit.v0.1_DLS_k0_c8123b5c37647b5c7e0d2dd61cb02238	PASS	1	661k	Oceanibacterium hippocampi	Oceanibacterium hippocampi	T	Oceanibacterium hippocampi	PASS	PASS	atb.assembly.r0.2.batch.125.tar.xz	https://osf.io/download/6671714977ff4c5f6ce045de/	https://allthebacteria-assemblies.s3.eu-west-2.amazonaws.com/SAMEA102070168.fa.gz	None
SAMEA102326668	ERR1873382	ERZ2890334	seqkit.v0.1_DLS_k0_22394b5583dac70acd2823aa8ba6df9a	PASS	1	661k	Roseovarius litorisediminis	Roseovarius litorisediminis	T	Roseovarius litorisediminis	PASS	PASS	atb.assembly.r0.2.batch.136.tar.xz	https://osf.io/download/66717ce2d835c439e94cdf1e/	https://allthebacteria-assemblies.s3.eu-west-2.amazonaws.com/SAMEA102326668.fa.gz	None
SAMEA102341668	ERR1873383	ERZ2890335	seqkit.v0.1_DLS_k0_27e87b15bd76a5d9e9f3bfac775f3528	PASS	1	661k	Limimaricola soesokkakensis	Limimaricola soesokkakensis	T	Limimaricola soesokkakensis	PASS	PASS	atb.assembly.r0.2.batch.118.tar.xz	https://osf.io/download/66716ab26b6c8e342b04d34f/	https://allthebacteria-assemblies.s3.eu-west-2.amazonaws.com/SAMEA102341668.fa.gz	None
SAMEA102342418	ERR1873384	ERZ2890336	seqkit.v0.1_DLS_k0_9f0c57ce09126efffa07e037b7a2e806	PASS	1	661k	Roseovarius gaetbuli	Roseovarius gaetbuli	T	Roseovarius gaetbuli	PASS	PASS	atb.assembly.r0.2.batch.136.tar.xz	https://osf.io/download/66717ce2d835c439e94cdf1e/	https://allthebacteria-assemblies.s3.eu-west-2.amazonaws.com/SAMEA102342418.fa.gz	None
SAMEA102343168	ERR1873385	ERZ2890337	seqkit.v0.1_DLS_k0_852dda89e427f878a0688b116b741655	PASS	1	661k	Pseudooctadecabacter jejudonensis	Pseudooctadecabacter jejudonensis	T	Pseudooctadecabacter jejudonensis	PASS	PASS	atb.assembly.r0.2.batch.134.tar.xz	https://osf.io/download/66717c396b6c8e345004ca6e/	https://allthebacteria-assemblies.s3.eu-west-2.amazonaws.com/SAMEA102343168.fa.gz	None
SAMEA102343918	ERR1873386	ERZ2890338	seqkit.v0.1_DLS_k0_a2044393c777dd622c97ab9e0fb22c50	PASS	1	661k	Ruegeria meonggei	Ruegeria meonggei	T	Ruegeria meonggei	PASS	PASS	atb.assembly.r0.2.batch.136.tar.xz	https://osf.io/download/66717ce2d835c439e94cdf1e/	https://allthebacteria-assemblies.s3.eu-west-2.amazonaws.com/SAMEA102343918.fa.gz	None
SAMEA102344668	ERR1873387	ERZ2890339	seqkit.v0.1_DLS_k0_19b6b4d72f8855d6275e33dab2ce7d63	PASS	1	661k	Aquimixticola soesokkakensis	Aquimixticola soesokkakensis	T	Aquimixticola soesokkakensis	PASS	PASS	atb.assembly.r0.2.batch.96.tar.xz	https://osf.io/download/667155b965e1de5e8b893c9b/	https://allthebacteria-assemblies.s3.eu-west-2.amazonaws.com/SAMEA102344668.fa.gz	None
SAMEA102345418	ERR1873388	ERZ2890340	seqkit.v0.1_DLS_k0_d7b8309357f110f9f5017aa70cf40c13	PASS	1	661k	Roseivivax jejudonensis	Roseivivax jejudonensis	T	Roseivivax jejudonensis	PASS	PASS	atb.assembly.r0.2.batch.135.tar.xz	https://osf.io/download/66717cf86b6c8e344b04cb98/	https://allthebacteria-assemblies.s3.eu-west-2.amazonaws.com/SAMEA102345418.fa.gz	None
